,title,tags,primaryTopic,brief,description,address,city,website,latitude,longitude
795,Tagesklinik-Gruppe mit Migrationshintergrund,"['Frauen', 'Fluchthintergrund', 'Migrationshintergrund', 'Neukölln', 'Türkisch', 'Selbsthilfe-Anlaufstelle', 'Gruppe', 'persönlich', 'telefonisch', 'o ri selstane', 'Selbsthilfe', 'Dienst']",self_help,Selbsthilfegruppe Migration für Frauen,"Die Teilnehmerinnen der SHG sind Frauen (ehemalige Patientinnen) aus der Neuköllner Tageskliniken. Die Teilnehmerinnen der SHG sind türkisch stämmige Frauen. Die SHG befasst sich mit dem Krankheitszeichen Ängste und tiefe Depression und des Verlustes des Selbstwertgefühls.

Dabei spielen die Folgen der Migration eine wichtige Rolle. Hierbei muss man auch erwähnen, dass die Rolle der Frau in der Familie, in der Gesellschaft eine andere ist, als die wir von deutschen Frauen gewohnt sind. Die Migrationsprobleme wie fremde Sprache, Kultur, Religion und Lebensweise kommen noch dazu.

Damit Sie ihre Kraft und Erfahrungen innerhalb einer SHG weitergeben und sich gegenseitig unterstützen finden sie in der Gruppe einen Schutzraum und die Möglichkeit, offen miteinander zu sprechen. Dabei erzählen sie sehr viel von ihrer eigenen Lebensgeschichte, ohne sie verschönern zu haben, die Schwierigkeiten, die sie in Vergangenheit in die Depressionen geführt haben werden hier benannt. Aber auch, wie sie aus der schwierigen Situation wieder rauskommen können.

Gemeinsam Suche nach Antworten:

-  Wie können wir unsere Ratlosigkeit und unser Alleinsein mindern?
-  Wie können wir neue Verhaltensweisen entdecken und üben
-  Wie können wir unser Selbstbewusstsein stärken
- Was können wir gegen Vorurteile tun?
- Wie und wo finden wir Professionelle Hilfe
",Löwensteinring 13 A,Berlin,https://www.stzneukoelln.de/selbsthilfe-und-migration/,52.42647,13.46215
796,Traumatisierte Frauen nach Gewalt,"['Frauen', 'Fluchthintergrund', 'Migrationshintergrund', 'Neukölln', 'Türkisch', 'Selbsthilfe-Anlaufstelle', 'Gruppe', 'persönlich', 'telefonisch', 'o ri selstane', 'Selbsthilfe', 'Dienst']",self_help,Selbsthilfegruppe Migration,,Löwensteinring 13 A,Berlin,https://www.stzneukoelln.de/selbsthilfe-und-migration/,52.42647,13.46215
797,Türkische Frauen – Depressionen,"['Frauen', 'Fluchthintergrund', 'Migrationshintergrund', 'Neukölln', 'Selbsthilfe-Anlaufstelle', 'Gruppe', 'persönlich', 'telefonisch', 'o ri selstane', 'Selbsthilfe', 'Dienst']",self_help,Selbsthilfegruppe Migration,"Wir sprechen u.a. über Depressionen, Diabetes, Krebs, Wechseljahre, gesellschaftspolitische Belange. Wir möchten auch öffentlich sichtbar sein und auf uns und unsere Situation aufmerksam machen.",Löwensteinring 13 A,Berlin,https://www.stzneukoelln.de/selbsthilfe-und-migration/,52.42647,13.46215
798,Türkische Frauengruppe – Depressionen „Sichtbar“,"['Frauen', 'Fluchthintergrund', 'Migrationshintergrund', 'Neukölln', 'Selbsthilfe-Anlaufstelle', 'Gruppe', 'persönlich', 'telefonisch', 'o ri selstane', 'Selbsthilfe', 'Dienst']",self_help,Selbsthilfegruppe Migration,"offenes Treffen für türkische Frauen
Weitere Gesprächsthemen, Schwerpunkt: chronische Schmerzen, Diabetes, Krebskrankheiten und Menschen mit Dialyse",Haarlemer Str. 7216,Berlin,https://www.stzneukoelln.de/selbsthilfe-und-migration/,52.45738,13.44905
799,Türkische Frauengruppe Angehörige von Suchterkranken,"['Frauen', 'Fluchthintergrund', 'Migrationshintergrund', 'Neukölln', 'Selbsthilfe-Anlaufstelle', 'Gruppe', 'persönlich', 'telefonisch', 'Dienst', 'Selbsthilfe', 'o ri selstane']",self_help,Selbsthilfegruppe Migration,"Angehörigengruppe Suchterkrankter (diverse Süchte)
Bagimlinin aile fertler grubu (cesitli bagimliklar).",Wilhelm-Busch-Straße 12,Berlin,https://www.stzneukoelln.de/selbsthilfe-und-migration/,52.47735,13.44648
800,Kita Bunte Plonzstifte,"['Familien', 'Jung', 'Lichtenberg', 'Gruppe', 'persönlich', 'Kindergarten', 'o ri forsdk', 'Dienst']",Kindergarten,Liebevolle Kita in Berlin-Lichtenberg,"Die Einrichtung befindet sich in einem verkehrsberuhigten Wohngebiet in Alt-Lichtenberg, in der Nähe des Rodeliusplatzes.

Pädagogisches Konzept:
- Arbeit nach dem Berliner Bildungsprogramm
- Konzeptioneller Schwerpunkt: Bewegung
- Kleinkindbereich bis zum 2. Geburtstag
- Altersmischung ab 2 Jahren bis zur Einschulung
- Beziehungskontinuität durch stabile Gruppen und Betreuer über 4 Jahre bis zum 
   Schuleintritt
- Jedes Kind ist mit seiner Individualität willkommen
- Stärkung der Selbständigkeit und -Wirksamkeit
- Begleitung, Unterstützung und Förderung des Kindes in seiner Ich-, Sach-, Sozial- und 
   Lernmethodischen Kompetenz

Gesunde Ernährung ist uns wichtig, deshalb wird das Essen in unserer Kita täglich frisch und abwechslungsreich zubereitet. Für Fleischgerichte wird Neulandfleisch verarbeitet. Wir bieten Bio-Milch an. Es gibt täglich viel frisches Obst und Gemüse. Vegetarier sind herzlich willkommen. Am Nachmittag reichen wir den Kindern einen Nachmittagssnack.

Unser Kitateam besteht aus 30 Pädagog*innen, die mit unterschiedlichen Personalstunden beim Träger beschäftigt sind. 2 Erzieher*innen haben die Zusatzqualifikation der Integrationspädagog*in. Weiterhin sorgen 6 Hauswirtschaftskräfte für das leibliche Wohl der Kinder und für die Sauberkeit im Haus. Unser hauseigener Handwerker hält mit seinem handwerklichen Geschick das Haus in Schuss!",Plonzstr. 22,Berlin,https://fsd-kita1.de,52.51727,13.4913
801,Inklusives wohnen,"['Hintergrund der Behinderung', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Rollstuhl', 'barrierefreies Badezimmer', 'körperliche Behinderung', 'Geistige Behinderung', 'Sprachstörung', 'Selbsthilfe-Anlaufstelle', 'Tagungszentrum', 'Gruppe', 'online', 'Ehrenamt', 'Selbsthilfe', 'Gehäuse', 'o ri wajsti', 'Ort']",Gehäuse,Wohnen für Menschen mit und ohne Unterstützungsbedarf,"Unser Ziel: 
 inklusive Wohngemeinschaften in Berlin zu schaffen. 

Das bedeutet:
Wohnen für Menschen mit und ohne Unterstützungsbedarf.
Alle wohnen zusammen.
Alle helfen sich gegenseitig.
Alle nehmen sich ernst.

Dafür muss man eine Wohnung finden.
Dafür muss man Mitbewohner finden.
Dafür muss man andere Helfer finden.

Das alles muss man organisieren. 
Das ist gar nicht so einfach.
Man muss viel selber machen.

Aber wir können uns zusammentun!
Es gibt den Stammtisch für inklusives Wohnen.
Hier treffen wir uns einmal im Monat.

Beim Stammtisch lernen wir andere kennen.
Beim Stammtisch bekommen wir Infos.
Beim Stammtisch sprechen wir über Probleme beim Wohnen.

Es kommen Angehörige, Mitbewohner und manchmal Träger.
Jeder ist willkommen!

Der Stammtisch findet oft per Zoom statt.
Aber wir treffen uns auch an verschiedenen Orten in Berlin.
Die Infos stehen jedesmal hier: www.stammtisch-wohnen.de

Wir freuen uns auf Euch!
",Am Hegewinkel 24,Berlin,https://www.stammtisch-wohnen.de,52.45398,13.25709
802,Kita Container,"['Familien', 'Jung', 'Reinickendorf', 'barrierefreies Badezimmer', 'Gruppe', 'persönlich', 'Kindergarten', 'o ri forsdk', 'Dienst']",Kindergarten,Fröhliche Kita in Berlin-Reinickendorf,"Unsere FSD-Kita liegt im Bezirk Reinickendorf, im Ortsteil Märkisches Viertel. Inmitten von Einfamilienhäusern wurde unsere Kita als „Containerbau“ errichtet.
Die vier Gruppenräume sind liebevoll eingerichtet. Darüber hinaus verfügt die Kita über ein großes Foyer und eine eigene Küche, in der täglich frisch gekocht wird.
Zusätzlich gibt es einen Waschraum mit dazugehörigen Kindertoiletten und Waschbecken, eine behindertengerechte Toilette, Wickeltisch und Dusche.
Alle Gruppenräume liegen ebenerdig mit einem eigenen Zugang zum Garten.
Die Gartenanlage mit diversen Spielgeräten umschließt das gesamte Haus. Wir bieten unseren Kindern im Außenbereich eine große Freifläche zum Toben, Ausprobieren und zum Experimentieren.

Pädagogisches Konzept:
- Liebevolle Betreuung durch ausgebildete Pädagog*innen
- Individuelle Eingewöhnung
- Orientierung am Situationsansatz nach dem Berliner Bildungsprogramm
- Sprachförderung
- Gesunde Ernährung
- Integrationsarbeit
- Entwicklung von Selbständigkeit, Selbstbewusstsein, Ausdauer und 
   Konzentrationsfähigkeit
- Individuelle Elterngespräche
- Thematische Elternabende
- Gemeinsame Planung und Gestaltung von Festen und Elternnachmittagen
- Freude am gemeinsamen Spielen und Lernen

Die Kinder werden bei uns in zwei altersgemischten Gruppen und einer Nestgruppe von 6 Pädagoginnen betreut.
",Schorfheide Str. 13-15,Berlin,https://fsd-kita1.de,52.59463,13.34785
803,Inklusiver Musizierkreis,"['Hintergrund der Behinderung', 'Steglitz Zehlendorf', 'Geistige Behinderung', 'Selbsthilfe-Anlaufstelle', 'Gruppe', 'Dienst', 'Ehrenamt', 'Geisteswissenschaften', 'Erholung', 'o ri wajsti']",Erholung,Eine Gruppe für Tischharfen,"Musik verbindet uns alle.
Menschen mit und ohne Unterstützungsbedarf.
Wir machen zusammen Musik auf Tischharfen.
Eine Tischharfe ist ein ganz einfaches Instrument.

Wir sind bisher eine kleine Gruppe.
Es kann gern noch jemand mitmachen.
Wir treffen uns einmal in der Woche.

Bitte unbedingt anmelden!",Am Hegewinkel 24,Berlin,https://www.wajekama-stiftung.de,52.45398,13.25709
804,Kita Forumhaus,"['Familien', 'Jung', 'Reinickendorf', 'Gruppe', 'persönlich', 'Kindergarten', 'o ri forsdk', 'Dienst']",Kindergarten,Liebevolle Kita in Berlin-Reinickendorf,"Die Kita befindet sich in einem Einfamilienhaus mit zwei Etagen in Reinickendorf, im Märkischen Viertel. Das Haus ist von einem eingezäunten Garten umgeben, der mit attraktiven Spielgeräten, z.B. einer Rutsche, unserem Sandkasten, einer Schaukel, sowie der Kletterwand ausgestattet ist. Im Haus bieten sechs Räume ausreichend Platz und vielfältige Möglichkeiten für Kreativität, Spaß und Spiel. Das Team besteht aus fünf Pädagoginnen, von denen zwei Facherzieherinnen für Integration sind. Wir arbeiten gruppenübergreifend.

Eine ausgewogene Ernährung ist uns wichtig. Beim mitgebrachten Frühstück legen wir Wert auf gesunde, ausgewogene Lebensmittel. Das Mittagessen wird täglich frisch in der FSD-Kita „Container“ zubereitet und geliefert. Obst und Gemüse gibt es täglich, sowie ungesüßte Getränke. Wir bieten einen Speiseplan ohne Schweinefleisch an.

Kita Forumhaus bietet
- kostenpflichtiger Kurs „frühmusikalische Erziehung“ – 12€ monatlich
- Theaterbesuche
- Bewegungsangebote 2x wöchentlich in einem externen Raum
- Ausflüge
",Wilhelmsruher Damm 192,Berlin,https://fsd-kita1.de,52.5961,13.34293
805,Kita Mäusekiste,"['Familien', 'Jung', 'Reinickendorf', 'Gruppe', 'persönlich', 'Kindergarten', 'o ri forsdk', 'Dienst']",Kindergarten,Liebevolle Kita in Berlin-Reinickendorf,"Unsere Kita liegt im Norden von Berlin, im Stadtbezirk Reinickendorf, im Ortsteil Wittenau, inmitten verschiedener Neubauten und Einfamilienhäuser. Unser Haus verfügt über einen separaten Krippenbereich.
In unserem Garten können die Kinder buddeln, mit unterschiedlichsten Fahrzeugen fahren, sie können mit Bällen spielen, Seil springen, rennen und toben. Wir haben ein Klettergerüst mit einer Kletterwand und einem Netz zum Ausguck hoch. Ein kleines Holzhäuschen lädt zu Rollenspielen ein. Wir nutzen aber auch die naheliegenden Außenspielplätze und Parkanlagen.

In unserer Einrichtung werden Kinder mit unterschiedlichsten Nationalitäten wie z. B. aus dem Libanon, Polen, der Türkei und anderen Ländern betreut. Daher verzichten wir auf den Verzehr von Schweinefleisch. Unser Mittagessen ist abwechslungsreich und wird in einer FSD Kita zubereitet und täglich frisch zu uns geliefert.

Kita Mäusekiste bietet:
- eine offene und vertrauensvolle Zusammenarbeit mit unseren Eltern
- individuelle Eingewöhnung
- täglicher Morgenkreis
- Besuch einer Schnupperstunde in der Grundschule
- Besuche in der Bibliothek
- Ausflüge in die Umgebung
- Gemeinsame Feste und Ausflüge mit Eltern
- Tagesausflüge (Zoo, Indoorspielplatz, Aquarium)
- mindestens 1 Stunde bei Wind und Wetter an der frischen Luft",Wilhelmsruher Damm 215 a,Berlin,https://fsd-kita1.de/,52.59589,13.33962
806,Kita Schneckenhaus,"['Familien', 'Jung', 'Reinickendorf', 'Gruppe', 'persönlich', 'Kindergarten', 'o ri forsdk', 'Dienst']",Kindergarten,Liebevolle Betreuung bis zur Einschulung! Unsere Kita Schneckenhaus liegt in Berlin-Frohnau.,"In unserem gemütlichen Alt- Berliner Haus in der Gartenstadt Frohnau werden seit 1985 die Kinder in verschieden Räumen auf 3 Etagen liebevoll von 7 Pädagogen*innen beim Entdecken der Welt begleitet. Spiel und Spaß bestimmen neben einem geregelten Ablauf unseren Tag. Unsere jüngsten Kinder haben im Nestbereich einen sicheren Rahmen, bevor sie in ihrer Entwicklung soweit sind, dass sie in den Elementarbereich wechseln. Unser Garten lädt die Kinder zum Spielen, Buddeln, Schaukeln und Rutschen ein.

Pädagogisches Konzept
- Wir arbeiten nach dem Berliner Bildungsprogramm.
- Spielend Lernen und an den Interessen der Kinder orientierte Themen und Projekte
- Musik
- Sprachförderung
- Altersmischung

Frühstück und Vesper bereiten sie für ihr Kind zu. Unser Träger betreibt eine eigene Küche, die uns gesunde, abwechslungsreiche und ausgewogene Mahlzeiten bietet. Neben immer zur Verfügung stehenden Getränken, wird gesundes Obst und Gemüse für zwischendurch angeboten. Jeden Freitag bereiten wir ein besonderes Frühstück für die Kinder zum Wochenausklang.


",Walporzheimer Str. 18,Berlin,https://fsd-kita1.de,52.63071,13.29963
807,Kita Moa,"['Familien', 'Jung', 'mitte', 'Gruppe', 'persönlich', 'Kindergarten', 'o ri forsdk', 'Dienst']",Kindergarten,Liebevolle Betreuung von Kindern bis zur Einschulung in Berlin-Mitte!,"Wir haben zwei Bereiche, die durch einen Hausflur getrennt sind. Im Bereich 1 werden 25 Kinder im Alter von ca. 1-4 Jahren und im Bereich 2 werden 15 Kinder ab dem 4.Geburtstag bis Schuleintritt betreut.

Pädagogisches Konzept:
In Berlin wird nach dem Berliner Bildungsprogramm (BBP) gearbeitet.
- Gesundheit
- Soziales und Kulturelles Leben
- Kommunikation- Sprache, Schriftkultur und Medien
- Kunst- Bildnerisches Gestalten, Musik Theaterspiel
- Mathematik
- Natur-Umwelt-Technik

Uns ist eine ausgewogene Ernährung sehr wichtig. Wir bereiten unser Frühstück täglich selbst zu und achten dabei auf vielfältige Angebote. Des Weiteren werden wir mit vegetarischem Vollwertessen durch unsere trägereigene Küche beliefert. Am Nachmittag bieten wir noch eine Vesper an, hier gibt es Obst und kleine Snacks, z.B. Knäckebrot.

Kita Moa bietet
- selbst zu bereitetes Frühstück – 10€ monatlich
- Besuche in der Bibliothek in wechselnden Kindergruppen
- Ausflüge
- Inhouse-Theater auch für die Kleinsten
- regelmäßige Eltern-Kind-Cafés
",Emdener Str. 28,Berlin,,52.53235,13.33473
808,Kita Weichselstr.,"['Familien', 'Jung', 'Neukölln', 'Gruppe', 'persönlich', 'Kindergarten', 'o ri forsdk', 'Dienst']",Kindergarten,"In unserer Kita werden 22 Kinder im Alter von 10 Monaten bis ca. 2,5 Jahren liebevoll betreut. Anschließend erfolgt der ","Unsere Einrichtung befindet sich im Erdgeschoß eines Wohnhauses und verfügt über einen eigenen Garten.
In vier unterschiedlichen Funktionsräumen werden die Kinder von 3 Pädagog*innen betreut.
Die Garderobe befindet sich im Eingangsbereich auf dem Flur. Das Badezimmer verfügt über eine Wickelkommode sowie krippengerechte Toiletten und in der Höhe angepasste Waschbecken für die Kleinsten.
Unser Garten verfügt über eine große Sandkiste, einer Rutsche einem Schuppen, und vielen unterschiedlichen Fahrzeugen.

Wir arbeiten in Anlehnung an das Konzept der Early Excellence Center (EEC), welches in unserer täglichen Arbeit folgende Punkte beinhaltet:
- Erstellung eines individuellen Angebots für jedes Kind, was die Basis für die jährlichen 
  Entwicklungsgespräche bildet
- eigens erarbeitete Dokumentation der Lernfortschritte der Kinder
- Bereitstellung von unterschiedlichen Spielmaterialien zur Unterstützung der 
  unterschiedlichen Lernschemata
- Kooperation mit unterschiedlichen Institutionen
- Sprachförderung

Das Frühstück bereiten Sie selbst zu und geben es ihrem Kind in einer Box mit. Wir stellen den Kindern ein täglich wechselndes Obst- & Gemüseangebot zur Verfügung.
Der Mittagstisch ist abwechslungsreich und wird täglich frisch in einer FSD-Kita zubereitet und geliefert. Wir verzichten im Speiseplan auf Schweinefleisch. Es ist möglich ein allergiegerechtes Essen zu bekommen.

",Weichselstr. 22,Berlin,https://fsd-kita1.de,52.48463,13.43354
809,Kita Weserstr.,"['Familien', 'Jung', 'Neukölln', 'Gruppe', 'persönlich', 'Kindergarten', 'o ri forsdk', 'Dienst']",Kindergarten,Liebevolle Kita in Berlin-Neukölln,"Unsere Kita besteht aus zwei Altbauwohnungen, daraus ergibt sich eine räumliche Trennung des Elementar- und Krippenbereichs. Für die Kinder unter 3 Jahren übernehmen zwei Pädagog*innen die Betreuung. Den Kindern stehen zwei Räume zur Verfügung, die je nach Bedarf der Kinder umfunktioniert werden können.

Im Elementarbereich begleiten 5 Pädagog*innen die Kinder, davon 2 Erzieherinnen mit dem Fachgebiet Inklusion. Die Räume haben unterschiedliche Funktionsbereiche, mit folgenden Schwerpunkten: Rollenspiel, Bauen, Bewegung, Atelier, Experimentieren und Essen. Die Kinder haben die Möglichkeit sich frei nach ihren Interessen innerhalb des Elementarbereichs zu bewegen.

Die Kinder bringen zum offenen Frühstück und Nachmittagssnack ihr eigenes Essen mit. Unsere trägerinterne Küche beliefert uns täglich mit fleischlosen und regionalen Produkten. Das Mittagsmenu ist vielseitig und kann mit Absprache des Kochs nach den Bedürfnissen der Kinder angepasst werden. Zudem kochen wir täglich verschiedene Tees, bieten den Kindern Wasser an und einmal in der Woche selbst zubereiteten Kakao.

Kita Weserstraße bietet:
- Kennenlernen der nahen und fernen Umgebung und der damit verbundenen 
  Auseinandersetzung mit den Verkehrsregeln
- Kindersport in der Turnhalle
- Bildnerisches Gestalten
- Musik mit allen Kindern
- Stadtteil – Lernwerkstatt
- Waldausflüge
- Kulturelle Angebote, wie Theater, Museen und Konzerte
- Bewegungsraum mit Kletterwand
- Yoga und weitere Entspannungsmöglichkeiten
",Weserstr. 26/27,Berlin,https://fsd-kita1.de/,52.48651,13.43381
810,Inklusives Wohnen,"['Hintergrund der Behinderung', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Selbsthilfe-Anlaufstelle', 'persönlich', 'online', 'telefonisch', 'Ehrenamt', 'Selbsthilfe', 'Gehäuse', 'o ri gemwohbe', 'Ort']",Gehäuse,Wir wollen inklusives Wohnen in Berlin möglich machen,"Jeder Mensch gehört dazu. 
Niemand wird ausgeschlossen. 
Alle sollen selbstbestimmt leben können. 
Deshalb wollen wir inklusive Wohngemeinschaften gründen.
Dort wohnen Menschen mit Unterstützungsbedarf und Menschen ohne Unterstützungsbedarf zusammen.
Andere Menschen helfen auch. Zum Beispiel: 
persönliche Assistenten und Assistentinnen

Unser Verein ""Gemeinsam wohnen Berlin e.V.""  und der Berliner Stammtisch für inklusives Wohnen trifft sich einmal im Monat, um diese Idee zum Leben zubringen.
Wir freuen uns auf Dich!",Steinmetzstraße 4,Berlin,https://www.gemeinsam-wohnen-berlin.de,52.49863,13.36408
811,Hilfe für Angehörige von Menschen mit einer psychischen Erkrankung ,"['Dienst', 'Gesundheit', 'Beratung', 'Selbsthilfe', 'o ri koruev', 'Frauen', 'Männer', 'Tempelhof Schoeneberg', 'Beratungsstelle', 'Selbsthilfe-Anlaufstelle', 'Tagungszentrum', 'Betreutes Wohnen', 'Gruppe', 'persönlich', 'online', 'telefonisch']",Gesundheit,Neue Gesprächs- und Selbsterfahrungsgruppe startet am 11. Nov. 2021,"In der Sorge um Familienangehörige mit psychischen Erkrankungen haben die eigenen Gefühle oft keinen Platz mehr. Wut, Ohnmacht und Angst können die eigene Lebendigkeit und Handlungsfähigkeit erschöpfen. Das KommRum bietet seit 1990 spezielle Unterstützung für Angehörige an. Unsere Angebote sind kostenfrei.

Gesprächs- und Selbsterfahrungsgruppe
Eine neue Gruppe startet ab 11. November 2021
Diese kontinuierliche Gruppe dient dem entlastenden Erfahrungsaustausch und der gegenseitigen Unterstützung der Angehörigen. Außerdem werden durch Gespräche und Übungen neue Wege des Umgangs mit Konfliktsituationen geübt und das Verstehen der psychischen Erkrankung des Familienmitglieds gefördert. Im Mittelpunkt stehen die Gruppenteilnehmer selbst, ihre Sorgen, ihre Hoffnungen und der Wiederaufbau ihrer Kräfte und ihrer Lebensfreude.

Die Gruppe trifft sich donnerstags um 18.00 Uhr

Für ein Vorgespräch nehmen Sie bitte Kontakt mit Heidrun Pahl auf per Mail: h.pahl@kommrum.de  oder Tel.  030.850 787 29.

Einzelberatungen für Angehörige
Wir unterstützen Sie auch gern durch Einzelberatungen oder begleitende Krisenberatungen über einen längeren Zeitraum. Die Beratungen sind unabhängig von einer Gruppenteilnahme. Vereinbaren Sie bitte einen Termin mit Heidrun Pahl per Mail: h.pahl@kommrum.de oder Tel.  030.850 787 29. ",Schnackenburgstr. 4,Berlin-Friedenau,https://www.kommrum.de,52.47455,13.33412
